WKT,GUID,WIJKNAAM,wvkId,sttNaam,op_10juli_naar_30kmu,snelheid_vanaf_10_juli
"LINESTRING Z (5.0447447653 52.1274185222 0,5.0450844477 52.1276678854 0,5.0452007935 52.127731139 0,5.0452882764 52.1277493686 0,5.0455218619 52.1277590329 0,5.0456822933 52.1277864614 0,5.045813175 52.1278587445 0,5.0459729897 52.1279670634 0)",295,West,263319009,Computerweg,Computerweg,30
"LINESTRING Z (5.1832333507 52.088774977 0,5.1833253287 52.0887948829 0,5.1834428257 52.0888133149 0)",29,Oost,600409354,Hoofddijk,Hoofddijk,30
"LINESTRING Z (5.0424619552 52.1259149786 0,5.0424938101 52.1259362449 0,5.0425289069 52.125963006 0,5.0426471061 52.1260390109 0,5.0426576597 52.1260437649 0,5.0427236086 52.1260878084 0)",295,West,262319017,Computerweg,Computerweg,30
"LINESTRING Z (5.1551871461 52.0840611776 0,5.1552165575 52.0840959221 0,5.1552320821 52.0841080073 0,5.1552465995 52.0841162653 0,5.1552730145 52.0841248073 0,5.1553212292 52.084130205 0,5.1553462681 52.0841362788 0,5.1553769617 52.0841502652 0,5.1554266499 52.0841793186 0,5.1554418668 52.0841894313 0,5.1554875674 52.0842165975 0)",191,Oost,278310015,Tacituslaan,Tacituslaan,30
"LINESTRING Z (5.1554875674 52.0842165975 0,5.1555554138 52.0842569287 0,5.1555781516 52.0842681715 0,5.1562887183 52.0846829702 0,5.1563568426 52.0847248528 0,5.1564409597 52.0847736093 0)",191,Oost,278310016,Tacituslaan,Tacituslaan,30
"LINESTRING Z (5.041459199 52.125375448 0,5.0415195661 52.1254015176 0,5.0416188033 52.1254410231 0,5.041775102 52.1255192589 0,5.0418091865 52.1255380179 0,5.041814698 52.125541569 0,5.0419083112 52.1255770456 0)",295,West,262319024,Computerweg,Computerweg,30
"LINESTRING Z (5.1412541775 52.0794716082 0,5.1413011994 52.0794982569 0,5.141331536 52.0795662976 0,5.1413628333 52.0796209203 0)",222,Oost,601187571,Adriaen van Ostadelaan,Adriaen van Ostadelaan ,30
"LINESTRING Z (5.1399335636 52.0825213853 0,5.1402147933 52.0824943405 0,5.140394802 52.0824811397 0,5.1404228166 52.0824828 0,5.1404893851 52.0824929249 0,5.1405535127 52.0824927632 0)",117,Oost,600939715,Bosboomstraat,Bosboomstraat,30
"LINESTRING Z (5.0786904384 52.1121199968 0,5.078767552 52.112168351 0,5.0787749073 52.1121867024 0,5.078784157 52.1121991849 0,5.0787992016 52.1122132708 0,5.0788548158 52.1122523506 0,5.0791955754 52.1124743559 0,5.0792993609 52.1125464172 0,5.0793009782 52.1125477166 0,5.0793385076 52.1125697157 0)",326,Noordwest,600774187,Martin-ovenweg,Martin-Ovenweg,30
"LINESTRING Z (5.1412541775 52.0794716082 0,5.1412576194 52.0794130897 0,5.1413496408 52.0787638373 0,5.1413571949 52.0787366355 0,5.1413735615 52.0786937516 0,5.1413878881 52.078643265 0,5.1413943518 52.0786353043 0,5.1414014772 52.0786306355 0,5.1414281468 52.078622564 0)",222,Oost,600778811,Adriaen van Ostadelaan,Adriaen van Ostadelaan ,30
"LINESTRING Z (5.1822075644 52.0885934057 0,5.1831389624 52.0887582701 0)",29,Oost,601166154,Hoofddijk,Hoofddijk,30
"LINESTRING Z (5.1782763821 52.087906066 0,5.1783367519 52.0879080011 0,5.1784450155 52.0879321199 0,5.1786403257 52.087968085 0,5.1787742856 52.0879986871 0,5.1788493162 52.0880134845 0,5.1789355455 52.0880275647 0,5.179041865 52.0880397227 0,5.1790918031 52.0880472278 0,5.180020169 52.0882111433 0,5.1805174985 52.0882942073 0,5.1806249642 52.0883121391 0)",29,Oost,600935790,Hoofddijk,Hoofddijk,30
"LINESTRING Z (5.1369006231 52.0827985816 0,5.1369785603 52.0827946357 0,5.1371134112 52.082777481 0,5.1373504551 52.0827513351 0,5.1377341975 52.0827157853 0,5.1378771747 52.0827037252 0,5.1380584208 52.0826933553 0,5.1381165397 52.0826881912 0,5.1381894492 52.0826816336 0)",117,Oost,275309038,Bosboomstraat,Bosboomstraat,30
"LINESTRING Z (5.0786904384 52.1121199968 0,5.0786617522 52.1121020086 0,5.0786536098 52.1120978878 0,5.0785938186 52.1120614548 0,5.0785230371 52.1120323218 0,5.0784892279 52.1120133351 0,5.0780644138 52.1117349959 0,5.0779926958 52.1116857988 0,5.0779524016 52.1116534305 0,5.0778831945 52.1115905429 0,5.0778678007 52.1115687613 0,5.0778662934 52.111551138 0,5.0778758931 52.1115332095 0,5.0778978876 52.1115128426 0,5.0780344609 52.1114235037 0,5.0790360353 52.1108390711 0,5.0790621846 52.1108198321 0,5.0790769441 52.1108038179 0,5.0791047154 52.110741088 0)",326,Noordwest,267316004,Martin-ovenweg,Martin-Ovenweg,30
"LINESTRING Z (5.1412220834 52.0796166758 0,5.1412245966 52.0795702803 0,5.1412329437 52.079500217 0,5.1412541775 52.0794716082 0)",222,Oost,600778810,Adriaen van Ostadelaan,Adriaen van Ostadelaan ,30
"LINESTRING Z (5.0419083112 52.1255770456 0,5.0419855892 52.1256163482 0,5.0421087537 52.1256869753 0,5.0423305031 52.1258319332 0,5.0424097415 52.12588016 0,5.0424619552 52.1259149786 0)",295,West,262319022,Computerweg,Computerweg,30
"LINESTRING Z (5.1831389624 52.0887582701 0,5.1832333507 52.088774977 0)",29,Oost,601166155,Hoofddijk,Hoofddijk,30
"LINESTRING Z (5.0786904384 52.1121199968 0,5.0787772015 52.112067547 0,5.0787815223 52.112063786 0,5.0788101052 52.1120453002 0,5.0800516754 52.1113274222 0,5.0800736835 52.1113161859 0,5.0801794838 52.1112645926 0)",325,Noordwest,267316002,Bramerijweg,Bramerijweg,30
"LINESTRING Z (5.1381894492 52.0826816336 0,5.1382897688 52.0826726108 0,5.138738089 52.0826317939 0,5.1387496252 52.0826313877 0,5.1388505041 52.0826214605 0)",117,Oost,275309039,Bosboomstraat,Bosboomstraat,30
"LINESTRING Z (5.1413628333 52.0796209203 0,5.1413819442 52.0797110824 0)",222,Oost,601187574,Adriaen van Ostadelaan,Adriaen van Ostadelaan ,30
"LINESTRING Z (5.0432535886 52.1264377298 0,5.0433170906 52.1264782353 0,5.0433312747 52.1264898308 0,5.043393097 52.1265317191 0,5.0434158025 52.1265489758 0,5.0434218906 52.1265550587 0,5.0435084186 52.1266133448 0)",295,West,263319012,Computerweg,Computerweg,30
"LINESTRING Z (5.1412145332 52.0797102598 0,5.1412220834 52.0796166758 0)",222,Oost,600778809,Adriaen van Ostadelaan,Adriaen van Ostadelaan ,30
"LINESTRING Z (5.1388505041 52.0826214605 0,5.1389099964 52.0826156059 0,5.1393328436 52.0825765676 0,5.139376497 52.0825738397 0,5.1394858543 52.0825702843 0,5.1396066917 52.0825603965 0,5.1397412723 52.0825467096 0,5.1399335636 52.0825213853 0)",117,Oost,600939714,Bosboomstraat,Bosboomstraat,30
"LINESTRING Z (5.1806249642 52.0883121391 0,5.1806804277 52.0883213942 0,5.1815918626 52.0884733192 0,5.1822075644 52.0885934057 0)",29,Oost,600409365,Hoofddijk,Hoofddijk,30
"LINESTRING Z (5.0672544259 52.1058229479 0,5.0672859325 52.1058325516 0,5.0673203903 52.1058380846 0,5.0674272472 52.1058452095 0,5.0675492287 52.1058442194 0,5.0681813897 52.1058271837 0,5.0682503262 52.1058218468 0,5.0683495682 52.1058066535 0,5.0683940977 52.1058023624 0,5.0688769754 52.1057881438 0,5.0689416584 52.1057840246 0,5.069063881 52.1057724942 0,5.0691526983 52.1057678934 0,5.0701088838 52.1057409466 0,5.0710857038 52.1057165991 0,5.0711313385 52.1057169666 0,5.0711655412 52.1057192126 0,5.0713729861 52.1056876029 0)",309,West,600773458,Kernkade,Kernkade,30
"LINESTRING Z (5.0427236086 52.1260878084 0,5.0427677315 52.126117276 0,5.0427691393 52.1261183991 0,5.0431695274 52.1263844336 0,5.0432056825 52.1264071727 0,5.0432535886 52.1264377298 0)",295,West,262319009,Computerweg,Computerweg,30
"LINESTRING Z (5.0435084186 52.1266133448 0,5.0435323407 52.1266294591 0,5.0435676604 52.1266522577 0,5.0436394927 52.1266944806 0,5.0437357655 52.1267566428 0,5.0437643326 52.1267731939 0,5.0438478488 52.126827669 0,5.0438606295 52.1268387319 0,5.0442155529 52.1270730725 0,5.044323992 52.1271516197 0,5.0444381261 52.1272196053 0,5.0446975554 52.1273883148 0,5.0447447653 52.1274185222 0)",295,West,263319011,Computerweg,Computerweg,30
"LINESTRING Z (5.0921141875 52.1102184174 0,5.0921043445 52.1102221292 0,5.0920755359 52.1102369028 0,5.0919853673 52.1102986547 0,5.091879084 52.1103610583 0)",381,Noordwest,601203711,Burgemeester van Tuyllkade,Burgemeester van Tuyllkade,30
"LINESTRING Z (5.1552219192 52.0857167599 0,5.1553518527 52.0856308334 0,5.1557074582 52.0858398515 0,5.1557861401 52.0858528478 0,5.1558557199 52.0858344347 0,5.1563205606 52.085526819 0)",187,Oost,278310013,Liviuslaan,Liviuslaan,30
"LINESTRING Z (5.0467846271 52.114204859 0,5.0467551458 52.1141451209 0,5.0467330449 52.1141248484 0,5.0467221855 52.1141120603 0,5.0466800902 52.1140385547 0,5.0464333603 52.1136388453 0,5.0464168276 52.1135994486 0,5.0464139427 52.1135816286 0,5.0464143344 52.1135666268 0,5.0464181596 52.1135495272 0,5.046425554 52.1135330509 0,5.0464346641 52.1135195969 0,5.0464484179 52.1135048224 0,5.0464680047 52.1134892037 0,5.046494419 52.11347307 0,5.0465281794 52.1134563624 0,5.0465767657 52.1134353689 0,5.04819146 52.112779752 0,5.048235586 52.1127634323 0,5.0482624468 52.11275662 0,5.0483180173 52.112737519 0)",302,West,263316015,Reactorweg,Bariumweg,30
"LINESTRING Z (5.1240461046 52.0728520429 0,5.124091669 52.0728512771 0,5.1240939875 52.0728513821 0,5.1241983713 52.0728496886 0,5.1243130077 52.0728501723 0)",194,Zuid,273307018,Smaragdplein,Smaragdplein,30
"LINESTRING Z (5.0538545275 52.1254678431 0,5.0539420259 52.1255218873 0,5.0539970921 52.1255611031 0,5.0540903435 52.1256352708 0,5.054107795 52.1256453471 0,5.0541404974 52.1256600108 0,5.0541613442 52.1256737962 0)",293,West,600771853,Niels Bohrweg,Niels Bohrweg deel 3,30
"LINESTRING Z (5.1233753339 52.1116251715 0,5.1234601916 52.1115723223 0,5.1234782109 52.1115643074 0,5.1235026338 52.1115504466 0,5.1236056002 52.1114877194 0,5.1236264083 52.111473642 0,5.1236878476 52.111437052 0)",130,Overvecht,273316096,Arnodreef,Arnodreef,30
"LINESTRING Z (5.054459622 52.1103846573 0,5.0545073435 52.110368882 0,5.0545166068 52.1103654271 0,5.0545732322 52.1103397558 0,5.0547942464 52.1102257488 0,5.0555003696 52.109867339 0,5.0556229829 52.1098066661 0,5.0559071213 52.1096741418 0,5.0571573047 52.1091145978 0,5.057162302 52.1091119585 0,5.0572937506 52.1090511629 0)",303,West,264316025,Reactorweg,Reactorweg,30
"LINESTRING Z (5.1224265769 52.1121960376 0,5.1224667097 52.1121721015 0,5.1224675441 52.112171707 0,5.1230372979 52.1118254634 0,5.123065403 52.11181034 0,5.1230948965 52.1117969238 0,5.1231130127 52.1117903141 0,5.1231730958 52.1117565705 0)",130,Overvecht,273316091,Arnodreef,Arnodreef,30
"LINESTRING Z (5.1231730958 52.1117565705 0,5.1232397407 52.1117191429 0,5.1232674677 52.1116955716 0,5.123349026 52.1116415565 0,5.1233753339 52.1116251715 0)",130,Overvecht,273316095,Arnodreef,Arnodreef,30
"LINESTRING Z (5.1516345251 52.0868074857 0,5.15175843 52.0868060692 0,5.1517772225 52.0868065696 0,5.1518473943 52.0868018425 0,5.1519502241 52.0867867256 0,5.1520054845 52.0867859198 0)",37,Oost,277310044,Jan Muschlaan,Jan Muschlaan,30
"LINESTRING Z (5.0876733255 52.1127894111 0,5.0873089131 52.1130017718 0)",381,Noordwest,600911780,Burgemeester van Tuyllkade,Burgemeester van Tuyllkade,30
"LINESTRING Z (5.1215799591 52.1127058566 0,5.121673858 52.1126556491 0,5.1217762703 52.112595651 0,5.1223337219 52.1122536867 0,5.1223519003 52.1122405752 0,5.1224265769 52.1121960376 0)",130,Overvecht,273316092,Arnodreef,Arnodreef,30
"LINESTRING Z (5.0556531813 52.1175342031 0,5.0555185206 52.117624227 0,5.0554019812 52.1176878856 0,5.0552942145 52.1177366388 0,5.0551813132 52.1177768467 0,5.0550493477 52.1178180661 0,5.0548062876 52.1178827783 0)",289,West,601009004,Plutoniumweg,Fermiweg,30
"LINESTRING Z (5.0870278089 52.1128151759 0,5.0871120564 52.1127721402 0,5.0871515795 52.1127512616 0,5.087266083 52.1126778933 0,5.0872911389 52.1126606701 0)",381,Noordwest,600774994,Burgemeester van Tuyllkade,Burgemeester van Tuyllkade,30
"LINESTRING Z (5.0508190912 52.1233399884 0,5.0508682714 52.1234112916 0,5.050889043 52.1234157909 0,5.050909368 52.1234250976 0,5.0509267062 52.1234374184 0,5.0509753003 52.1234824126 0,5.0510450303 52.1235535873 0,5.0510768601 52.1235825989 0)",293,West,600771852,Niels Bohrweg,Niels Bohrweg deel 3,30
"LINESTRING Z (5.1229066594 52.0729140003 0,5.1229257062 52.0729113897 0,5.1229703142 52.0729076104 0,5.1231319421 52.0728995917 0,5.1233015422 52.0728851991 0,5.123496645 52.0728740856 0,5.1239165095 52.0728569399 0,5.1239416548 52.072853799 0,5.1240461046 52.0728520429 0)",194,Zuid,600777572,Smaragdplein,Smaragdplein,30
"LINESTRING Z (5.0900653253 52.1114154668 0,5.0900357258 52.1114326125 0,5.0900207952 52.111441981 0,5.0899860588 52.1114603982 0,5.0899178839 52.1114908382 0,5.0898495685 52.1115285645 0,5.0881634896 52.1125037643 0,5.0876733255 52.1127894111 0)",381,Noordwest,600911779,Burgemeester van Tuyllkade,Burgemeester van Tuyllkade,30
"LINESTRING Z (5.0918471475 52.1100413193 0,5.0919120526 52.1100083354 0)",381,Noordwest,601203680,Burgemeester van Tuyllkade,Burgemeester van Tuyllkade,30
"LINESTRING Z (5.0478078738 52.1163376932 0,5.0476405023 52.1160716554 0,5.0474528917 52.1157834968 0,5.0473911535 52.1155837612 0)",303,West,600375474,Reactorweg,Reactorweg,30
"LINESTRING Z (5.0510768601 52.1235825989 0,5.0512104057 52.1237043207 0,5.0512264525 52.1237231497 0,5.0512451052 52.1237544992 0,5.0535679236 52.1252819231 0,5.0537254739 52.125382632 0,5.0538288859 52.1254520065 0,5.0538545275 52.1254678431 0)",293,West,600771851,Niels Bohrweg,Niels Bohrweg deel 3,30
"LINESTRING Z (5.0897765566 52.1112322406 0,5.0898079566 52.1112130394 0,5.0898588391 52.1111734384 0,5.089926936 52.1111327024 0,5.0914402168 52.1102583445 0,5.0916110567 52.1101639282 0,5.0916946835 52.1101215079 0)",381,Noordwest,601203696,Burgemeester van Tuyllkade,Burgemeester van Tuyllkade,30
"LINESTRING Z (5.1241642242 52.1111485075 0,5.1242037054 52.1111245936 0,5.124333707 52.1110541919 0)",130,Overvecht,601170140,Arnodreef,Arnodreef,30
"LINESTRING Z (5.1236878476 52.111437052 0,5.1241642242 52.1111485075 0)",130,Overvecht,601170139,Arnodreef,Arnodreef,30
"LINESTRING Z (5.1486667695 52.0904640085 0,5.1489272981 52.0901312753 0,5.149003225 52.0900395409 0)",154,Oost,277311035,Boylelaan,Boylelaan,30
"LINESTRING Z (5.0497314885 52.1121714384 0,5.0497668425 52.1121403921 0,5.0502631632 52.111954826 0,5.0506200344 52.111819226 0,5.050880493 52.1117223846 0)",302,West,601221996,Reactorweg,Bariumweg,30
"LINESTRING Z (5.1510324264 52.0868072533 0,5.1510808782 52.0867999773 0,5.151144692 52.0867993365 0,5.1511728448 52.0867999779 0,5.1512369128 52.0868053622 0,5.151283426 52.0868071234 0,5.1516019242 52.0868078575 0,5.1516345251 52.0868074857 0)",37,Oost,277310043,Jan Muschlaan,Jan Muschlaan,30
"LINESTRING Z (5.1767164473 52.0829979547 0,5.1767108393 52.0830491306 0,5.1767128147 52.0830615188 0,5.1767189899 52.0830727531 0,5.1767296644 52.0830827525 0,5.1767537907 52.0830994027 0)",138,Oost,600781021,Bolognalaan,Bolognalaan deel 2,30
"LINESTRING Z (5.0470066915 52.1141467989 0,5.0470201903 52.1141686491 0,5.0470547523 52.1142190101 0,5.0477524857 52.1153404452 0,5.0477791847 52.1153844342 0,5.0477905677 52.1154073856 0,5.0478349538 52.1154751315 0)",303,West,263316002,Reactorweg,Reactorweg,30
"LINESTRING Z (5.1762188898 52.0812076925 0,5.1763612067 52.0811991315 0,5.1764813648 52.0812067524 0,5.1765701946 52.0812313496 0,5.1766433517 52.0812662819 0,5.1766948361 52.0813093276 0,5.1767281912 52.0813701012 0,5.1767399236 52.0815027765 0,5.1767299617 52.0822786061 0)",138,Oost,600780531,Bolognalaan,Bolognalaan deel 2,30
"LINESTRING Z (5.0673070447 52.1011685301 0,5.0673496344 52.1011233805 0,5.0673552438 52.10111738 0,5.0673929828 52.1010657962 0,5.0674213267 52.101033044 0,5.0678538752 52.1005785904 0,5.0679086472 52.1005167108 0,5.0679248856 52.1004923232 0,5.0679353164 52.1004694183 0,5.0679464791 52.1004189939 0)",303,West,600773454,Reactorweg,Reactorweg,30
"LINESTRING Z (5.0471518823 52.1209085952 0,5.0472449561 52.1209645606 0)",400,West,600939084,Niels Bohrweg,Niels Bohrweg deel 2,30
"LINESTRING Z (5.0472449561 52.1209645606 0,5.0472674288 52.1209780742 0,5.0473780586 52.1210378524 0)",400,West,600771848,Niels Bohrweg,Niels Bohrweg deel 2,30
"LINESTRING Z (5.0601956088 52.1076529828 0,5.0603280534 52.1077210541 0,5.060367657 52.1077402256 0,5.0604234373 52.1077641814 0,5.0635483769 52.1090350802 0,5.0637416906 52.1091169377 0,5.0637659584 52.1091240967 0,5.0637705363 52.1091261082 0)",310,West,600772848,Nucleonenweg,Nucleonenweg,30
"LINESTRING Z (5.0601956088 52.1076529828 0,5.0602543275 52.107616376 0,5.0603771982 52.1075376795 0,5.0606057202 52.107385216 0,5.0607885727 52.1072581431 0,5.0610659999 52.1070516706 0,5.0614786218 52.1067385287 0,5.0620507854 52.1063057125 0,5.0624766174 52.1059807788 0,5.0626204956 52.105876758 0,5.0627895772 52.1057501294 0,5.0629125646 52.1056540044 0,5.0630193038 52.1055684155 0,5.0630996765 52.1054951999 0,5.0632105977 52.1053903284 0,5.0633398716 52.1052631044 0,5.0635145134 52.1050883858 0,5.0641709008 52.1044428551 0,5.0643583295 52.1042521642 0,5.0644260536 52.1041800968 0,5.0644825339 52.1041449226 0)",303,West,265315002,Reactorweg,Reactorweg,30
"LINESTRING Z (5.120698759 52.1121703896 0,5.120739206 52.1121489957 0,5.1207738106 52.1121258998 0,5.1208705236 52.112068852 0,5.121439085 52.1117187594 0,5.1214716652 52.1116972047 0,5.1215623799 52.1116604767 0)",239,Overvecht,273316005,Turandotdreef,Turandotdreef,30
"LINESTRING Z (5.091879084 52.1103610583 0,5.0915961681 52.1105330087 0,5.0901813226 52.1113498373 0,5.0901565754 52.1113626118 0,5.0900653253 52.1114154668 0)",381,Noordwest,601203712,Burgemeester van Tuyllkade,Burgemeester van Tuyllkade,30
"LINESTRING Z (5.0644825339 52.1041449226 0,5.0644981422 52.1041316422 0,5.0645219367 52.1041055142 0,5.0645700216 52.1040453724 0,5.064610916 52.1040008879 0,5.0672616592 52.1012166408 0,5.0673070447 52.1011685301 0)",303,West,265314004,Reactorweg,Reactorweg,30
"LINESTRING Z (5.0921586891 52.1101976295 0,5.092139859 52.1102087349 0,5.0921141875 52.1102184174 0)",381,Noordwest,601203683,Burgemeester van Tuyllkade,Burgemeester van Tuyllkade,30
"LINESTRING Z (5.0470066915 52.1141467989 0,5.046960353 52.1140717846 0,5.046954859 52.1140585716 0,5.0467434023 52.1137143302 0,5.0467117306 52.113657009 0,5.0467023309 52.1136279495 0,5.0467021586 52.1136055066 0,5.046710437 52.1135848822 0,5.0467272869 52.1135663227 0,5.0467456081 52.1135531676 0,5.0467675392 52.113540839 0,5.0468416508 52.1135077059 0,5.0482370795 52.1129399563 0,5.0482836096 52.1129223475 0,5.0483158541 52.1129127041 0,5.0483360912 52.1129092137 0,5.0484244783 52.1128695306 0)",303,West,263316024,Reactorweg,Reactorweg,30
"LINESTRING Z (5.0465391357 52.1142846418 0,5.0465995224 52.1143382152 0,5.0466176185 52.1143615771 0,5.0473111992 52.115476366 0,5.0473279457 52.1155003019 0,5.0473367939 52.1155099967 0,5.0473911535 52.1155837612 0)",303,West,263317007,Reactorweg,Reactorweg,30
"LINESTRING Z (5.149003225 52.0900395409 0,5.1490068097 52.0900352105 0,5.1490651525 52.0899684076 0,5.1491135563 52.0899080291 0,5.1491354834 52.0898853668 0,5.1491565783 52.0898671959 0,5.149181681 52.0898507606 0,5.1491952194 52.0898451371 0,5.1491994241 52.0898441345 0)",154,Oost,277311037,Boylelaan,Boylelaan,30
"LINESTRING Z (5.0473780586 52.1210378524 0,5.0474773707 52.1210915148 0)",400,West,600771850,Niels Bohrweg,Niels Bohrweg deel 2,30
"LINESTRING Z (5.0467846271 52.114204859 0,5.0468112193 52.1142668969 0,5.0468194779 52.1142732609 0,5.0468345138 52.1142903393 0,5.046855424 52.1143205241 0,5.0475271865 52.1154031668 0,5.0476127057 52.1155318463 0)",302,West,263316026,Reactorweg,Bariumweg,30
"LINESTRING Z (5.1520054845 52.0867859198 0,5.1520167476 52.0867682528 0,5.15203045 52.0867564491 0,5.1521242315 52.0867014627 0,5.1524360586 52.0865004775 0,5.1524930027 52.0864623269 0,5.1525918805 52.0863921193 0,5.1527225091 52.0863046062 0,5.1527905232 52.08626181 0,5.152882816 52.0862110302 0,5.1529243471 52.0861858338 0,5.1531947781 52.0860114362 0)",37,Oost,277310045,Jan Muschlaan,Jan Muschlaan,30
"LINESTRING Z (5.0481009765 52.1162711285 0,5.0480693799 52.1162708445 0,5.0480621152 52.1162685092 0,5.0480565622 52.1162645376 0,5.0479959008 52.1161771097 0,5.0479780254 52.1161467756 0,5.0479367768 52.1160641087 0,5.0478931893 52.1159964659 0,5.0478368916 52.1159018419 0,5.0476831031 52.1156529987 0,5.047654757 52.1156046089 0,5.0476327839 52.1155611989 0,5.0476127057 52.1155318463 0)",302,West,600375476,Reactorweg,Bariumweg,30
"LINESTRING Z (5.0483180173 52.112737519 0,5.0483988027 52.1127097512 0,5.0483998304 52.1127089928 0,5.048429283 52.1126940097 0,5.0484834349 52.1126711754 0,5.0495901629 52.112221071 0,5.0496169269 52.1122115563 0,5.0496287733 52.1122085037 0,5.0497314885 52.1121714384 0)",302,West,263316011,Reactorweg,Bariumweg,30
"LINESTRING Z (5.122814135 52.0729166909 0,5.1228838583 52.0729183085 0,5.122895412 52.0729155427 0,5.1229066594 52.0729140003 0)",194,Zuid,600777571,Smaragdplein,Smaragdplein,30
"LINESTRING Z (5.0484244783 52.1128695306 0,5.0485064723 52.1128267606 0,5.0485739412 52.1128025973 0,5.0496821358 52.1123517179 0,5.0497829245 52.1123070719 0,5.0498017496 52.1122956344 0,5.0498112195 52.1122846286 0,5.0498125469 52.1122723834 0,5.0498043202 52.1122544206 0,5.0497827775 52.112225314 0,5.0497314885 52.1121714384 0)",303,West,263316001,Reactorweg,Reactorweg,30
"LINESTRING Z (5.0679464791 52.1004189939 0,5.0679497335 52.1004042963 0,5.067944394 52.1003943707 0,5.0679471994 52.1003656883 0,5.0679387562 52.1003307108 0)",303,West,600773453,Reactorweg,Reactorweg,30
"LINESTRING Z (5.0872911389 52.1126606701 0,5.0874417033 52.1125779854 0,5.0897765566 52.1112322406 0)",381,Noordwest,600774993,Burgemeester van Tuyllkade,Burgemeester van Tuyllkade,30
"LINESTRING Z (5.0572937506 52.1090511629 0,5.0574298292 52.1089921661 0,5.0577447248 52.1088528321 0,5.0579211769 52.1087736649 0,5.0581564354 52.1086691459 0,5.0584008231 52.1085602953 0,5.0586249439 52.1084582332 0,5.0587851569 52.1083877325 0,5.0589636301 52.1083079473 0,5.0591132951 52.1082349028 0,5.0591692376 52.1082098512 0,5.0594897445 52.1080542544 0,5.059765073 52.1079053119 0,5.0599757207 52.1077845514 0,5.0601956088 52.1076529828 0)",303,West,264315022,Reactorweg,Reactorweg,30
"LINESTRING Z (5.0637705363 52.1091261082 0,5.0638643987 52.1091673455 0)",310,West,600772847,Nucleonenweg,Nucleonenweg,30
"LINESTRING Z (5.0478349538 52.1154751315 0,5.0478522556 52.1155015406 0,5.0482339357 52.1161136337 0,5.0482663304 52.1161527018 0,5.048287286 52.1161709718 0,5.0483222317 52.1161961228 0,5.0483311562 52.116209289 0)",303,West,263317005,Reactorweg,Reactorweg,30
